,PRICE,Equi_Width,Equi_Depth
2497,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2498,235000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2499,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2500,202865.0,110000.0-220000.0,"(195000.0, 238000.0]"
2501,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2502,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2503,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2504,,,
2505,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2506,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2507,355000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2508,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2509,109900.0,0.0-110000.0,"(98000.0, 129000.0]"
2510,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2511,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2512,205000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2513,325000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2514,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2515,,,
2516,600000.0,550000.0-660000.0,"(545000.0, 604600.0]"
2517,,,
2518,230000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2519,170000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2520,,,
2521,60000.0,0.0-110000.0,"(-1.0, 98000.0]"
2522,107308.0,0.0-110000.0,"(98000.0, 129000.0]"
2523,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2524,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2525,130000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2526,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2527,,,
2528,40300.0,0.0-110000.0,"(-1.0, 98000.0]"
2529,,,
2530,222525.0,220000.0-330000.0,"(195000.0, 238000.0]"
2531,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2532,,,
2533,144680.0,110000.0-220000.0,"(129000.0, 160000.0]"
2534,,,
2535,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2536,,,
2537,410000.0,330000.0-440000.0,"(389720.0, 432500.0]"
2538,114500.0,110000.0-220000.0,"(98000.0, 129000.0]"
2539,154000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2540,355000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2541,447000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2542,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2543,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2544,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2545,218000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2546,,,
2547,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2548,350000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2549,,,
2550,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2551,,,
2552,280000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2553,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2554,165250.0,110000.0-220000.0,"(160000.0, 195000.0]"
2555,,,
2556,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2557,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2558,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2559,270000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2560,99000.0,0.0-110000.0,"(98000.0, 129000.0]"
2561,105000.0,0.0-110000.0,"(98000.0, 129000.0]"
2562,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2563,100000.0,0.0-110000.0,"(98000.0, 129000.0]"
2564,,,
2565,198808.0,110000.0-220000.0,"(195000.0, 238000.0]"
2566,173808.0,110000.0-220000.0,"(160000.0, 195000.0]"
2567,169000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2568,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2569,250000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2570,131000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2571,285000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2572,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2573,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2574,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2575,280000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2576,360000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2577,,,
2578,200000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2579,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2580,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2581,377000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2582,126000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2583,325000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2584,100000.0,0.0-110000.0,"(98000.0, 129000.0]"
2585,168000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2586,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2587,180000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2588,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2589,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2590,,,
2591,295000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2592,320000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2593,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2594,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2595,300000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2596,,,
2597,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2598,94000.0,0.0-110000.0,"(-1.0, 98000.0]"
2599,210000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2600,,,
2601,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2602,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2603,,,
2604,95000.0,0.0-110000.0,"(-1.0, 98000.0]"
2605,,,
2606,435000.0,330000.0-440000.0,"(432500.0, 489632.0]"
2607,190000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2608,,,
2609,,,
2610,,,
2611,365000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2612,,,
2613,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2614,135000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2615,188000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2616,180000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2617,247500.0,220000.0-330000.0,"(238000.0, 270200.0]"
2618,,,
2619,90000.0,0.0-110000.0,"(-1.0, 98000.0]"
2620,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2621,,,
2622,231000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2623,350000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2624,150000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2625,88000.0,0.0-110000.0,"(-1.0, 98000.0]"
2626,309000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2627,275000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2628,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2629,,,
2630,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2631,274500.0,220000.0-330000.0,"(270200.0, 305800.0]"
2632,,,
2633,210000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2634,207000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2635,188000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2636,120000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2637,,,
2638,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2639,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2640,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2641,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2642,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2643,57000.0,0.0-110000.0,"(-1.0, 98000.0]"
2644,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2645,102000.0,0.0-110000.0,"(98000.0, 129000.0]"
2646,345000.0,330000.0-440000.0,"(305800.0, 348740.0]"
2647,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2648,210000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2649,,,
2650,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2651,160000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2652,169000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2653,295000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2654,193900.0,110000.0-220000.0,"(160000.0, 195000.0]"
2655,,,
2656,289000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2657,155000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2658,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2659,165000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2660,325000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2661,157500.0,110000.0-220000.0,"(129000.0, 160000.0]"
2662,,,
2663,,,
2664,249000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2665,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2666,217000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2667,129900.0,110000.0-220000.0,"(129000.0, 160000.0]"
2668,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2669,,,
2670,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2671,,,
2672,,,
2673,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2674,264000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2675,72500.0,0.0-110000.0,"(-1.0, 98000.0]"
2676,300000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2677,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2678,,,
2679,,,
2680,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2681,110000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2682,141360.0,110000.0-220000.0,"(129000.0, 160000.0]"
2683,,,
2684,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2685,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2686,,,
2687,,,
2688,325000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2689,,,
2690,,,
2691,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2692,497510.0,440000.0-550000.0,"(489632.0, 545000.0]"
2693,315000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2694,130730.0,110000.0-220000.0,"(129000.0, 160000.0]"
2695,150000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2696,394485.0,330000.0-440000.0,"(389720.0, 432500.0]"
2697,,,
2698,115000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2699,140000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2700,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2701,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2702,169000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2703,166000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2704,259000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2705,,,
2706,,,
2707,115000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2708,292400.0,220000.0-330000.0,"(270200.0, 305800.0]"
2709,98000.0,0.0-110000.0,"(-1.0, 98000.0]"
2710,,,
2711,399000.0,330000.0-440000.0,"(389720.0, 432500.0]"
2712,,,
2713,25000.0,0.0-110000.0,"(-1.0, 98000.0]"
2714,,,
2715,449000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2716,399800.0,330000.0-440000.0,"(389720.0, 432500.0]"
2717,,,
2718,79950.0,0.0-110000.0,"(-1.0, 98000.0]"
2719,130714.0,110000.0-220000.0,"(129000.0, 160000.0]"
2720,110500.0,110000.0-220000.0,"(98000.0, 129000.0]"
2721,147500.0,110000.0-220000.0,"(129000.0, 160000.0]"
2722,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2723,,,
2724,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2725,,,
2726,,,
2727,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2728,162000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2729,177000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2730,350000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2731,101035.0,0.0-110000.0,"(98000.0, 129000.0]"
2732,260000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2733,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2734,,,
2735,,,
2736,,,
2737,292000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2738,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2739,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2740,399900.0,330000.0-440000.0,"(389720.0, 432500.0]"
2741,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2742,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2743,605000.0,550000.0-660000.0,"(604600.0, 678253.0]"
2744,129000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2745,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2746,80000.0,0.0-110000.0,"(-1.0, 98000.0]"
2747,245000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2748,230000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2749,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2750,98000.0,0.0-110000.0,"(-1.0, 98000.0]"
2751,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2752,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2753,230000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2754,399900.0,330000.0-440000.0,"(389720.0, 432500.0]"
2755,280000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2756,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2757,,,
2758,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2759,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2760,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2761,258890.0,220000.0-330000.0,"(238000.0, 270200.0]"
2762,12000.0,0.0-110000.0,"(-1.0, 98000.0]"
2763,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2764,,,
2765,130000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2766,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2767,336500.0,330000.0-440000.0,"(305800.0, 348740.0]"
2768,,,
2769,139000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2770,82010.0,0.0-110000.0,"(-1.0, 98000.0]"
2771,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2772,,,
2773,195000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2774,,,
2775,,,
2776,194400.0,110000.0-220000.0,"(160000.0, 195000.0]"
2777,226795.0,220000.0-330000.0,"(195000.0, 238000.0]"
2778,,,
2779,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2780,356250.0,330000.0-440000.0,"(348740.0, 389720.0]"
2781,,,
2782,207000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2783,,,
2784,221000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2785,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2786,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2787,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2788,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2789,,,
2790,,,
2791,285000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2792,114900.0,110000.0-220000.0,"(98000.0, 129000.0]"
2793,,,
2794,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2795,110000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2796,89000.0,0.0-110000.0,"(-1.0, 98000.0]"
2797,,,
2798,45000.0,0.0-110000.0,"(-1.0, 98000.0]"
2799,300000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2800,288890.0,220000.0-330000.0,"(270200.0, 305800.0]"
2801,,,
2802,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2803,142000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2804,,,
2805,,,
2806,366000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2807,165000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2808,61775.0,0.0-110000.0,"(-1.0, 98000.0]"
2809,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2810,379000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2811,363725.0,330000.0-440000.0,"(348740.0, 389720.0]"
2812,327918.0,220000.0-330000.0,"(305800.0, 348740.0]"
2813,184955.0,110000.0-220000.0,"(160000.0, 195000.0]"
2814,,,
2815,,,
2816,,,
2817,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2818,135910.0,110000.0-220000.0,"(129000.0, 160000.0]"
2819,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2820,191534.0,110000.0-220000.0,"(160000.0, 195000.0]"
2821,215000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2822,,,
2823,270000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2824,247350.0,220000.0-330000.0,"(238000.0, 270200.0]"
2825,310000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2826,224985.0,220000.0-330000.0,"(195000.0, 238000.0]"
2827,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2828,165000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2829,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2830,243500.0,220000.0-330000.0,"(238000.0, 270200.0]"
2831,269900.0,220000.0-330000.0,"(238000.0, 270200.0]"
2832,309500.0,220000.0-330000.0,"(305800.0, 348740.0]"
2833,40550.0,0.0-110000.0,"(-1.0, 98000.0]"
2834,323250.0,220000.0-330000.0,"(305800.0, 348740.0]"
2835,129000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2836,229000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2837,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2838,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2839,243500.0,220000.0-330000.0,"(238000.0, 270200.0]"
2840,131144.0,110000.0-220000.0,"(129000.0, 160000.0]"
2841,299900.0,220000.0-330000.0,"(270200.0, 305800.0]"
2842,138795.0,110000.0-220000.0,"(129000.0, 160000.0]"
2843,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2844,,,
2845,,,
2846,,,
2847,179000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2848,,,
2849,238000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2850,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2851,93000.0,0.0-110000.0,"(-1.0, 98000.0]"
2852,,,
2853,320000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2854,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2855,137500.0,110000.0-220000.0,"(129000.0, 160000.0]"
2856,81000.0,0.0-110000.0,"(-1.0, 98000.0]"
2857,,,
2858,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2859,114000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2860,,,
2861,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2862,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2863,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2864,,,
2865,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2866,180000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2867,206000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2868,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2869,,,
2870,474000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2871,644990.0,550000.0-660000.0,"(604600.0, 678253.0]"
2872,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2873,,,
2874,300000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2875,90000.0,0.0-110000.0,"(-1.0, 98000.0]"
2876,282800.0,220000.0-330000.0,"(270200.0, 305800.0]"
2877,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2878,299900.0,220000.0-330000.0,"(270200.0, 305800.0]"
2879,268230.0,220000.0-330000.0,"(238000.0, 270200.0]"
2880,52000.0,0.0-110000.0,"(-1.0, 98000.0]"
2881,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2882,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2883,293000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2884,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2885,,,
2886,359900.0,330000.0-440000.0,"(348740.0, 389720.0]"
2887,325000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2888,325000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2889,250000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2890,235000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2891,,,
2892,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2893,201370.0,110000.0-220000.0,"(195000.0, 238000.0]"
2894,,,
2895,118270.0,110000.0-220000.0,"(98000.0, 129000.0]"
2896,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2897,369900.0,330000.0-440000.0,"(348740.0, 389720.0]"
2898,,,
2899,120532.0,110000.0-220000.0,"(98000.0, 129000.0]"
2900,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2901,148000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2902,155000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2903,,,
2904,265000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2905,,,
2906,,,
2907,239900.0,220000.0-330000.0,"(238000.0, 270200.0]"
2908,155000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2909,475300.0,440000.0-550000.0,"(432500.0, 489632.0]"
2910,351600.0,330000.0-440000.0,"(348740.0, 389720.0]"
2911,230000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2912,85000.0,0.0-110000.0,"(-1.0, 98000.0]"
2913,144380.0,110000.0-220000.0,"(129000.0, 160000.0]"
2914,270000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2915,149900.0,110000.0-220000.0,"(129000.0, 160000.0]"
2916,,,
2917,314000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2918,82000.0,0.0-110000.0,"(-1.0, 98000.0]"
2919,55000.0,0.0-110000.0,"(-1.0, 98000.0]"
2920,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2921,,,
2922,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2923,107000.0,0.0-110000.0,"(98000.0, 129000.0]"
2924,64000.0,0.0-110000.0,"(-1.0, 98000.0]"
2925,138500.0,110000.0-220000.0,"(129000.0, 160000.0]"
2926,,,
2927,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2928,140000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2929,368310.0,330000.0-440000.0,"(348740.0, 389720.0]"
2930,,,
2931,345000.0,330000.0-440000.0,"(305800.0, 348740.0]"
2932,88522.0,0.0-110000.0,"(-1.0, 98000.0]"
2933,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2934,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2935,,,
2936,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2937,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2938,412000.0,330000.0-440000.0,"(389720.0, 432500.0]"
2939,1100000.0,1100000.0-1210000.0,"(918200.0, 1100000.0]"
2940,,,
2941,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2942,299900.0,220000.0-330000.0,"(270200.0, 305800.0]"
2943,699500.0,660000.0-770000.0,"(678253.0, 750000.0]"
2944,,,
2945,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2946,415000.0,330000.0-440000.0,"(389720.0, 432500.0]"
2947,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2948,,,
2949,,,
2950,,,
2951,435500.0,330000.0-440000.0,"(432500.0, 489632.0]"
2952,312840.0,220000.0-330000.0,"(305800.0, 348740.0]"
2953,,,
2954,340000.0,330000.0-440000.0,"(305800.0, 348740.0]"
2955,140000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2956,380000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2957,,,
2958,,,
2959,,,
2960,189900.0,110000.0-220000.0,"(160000.0, 195000.0]"
2961,,,
2962,105000.0,0.0-110000.0,"(98000.0, 129000.0]"
2963,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2964,260000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2965,,,
2966,,,
2967,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2968,150000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2969,,,
2970,,,
2971,224000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2972,,,
2973,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2974,240470.0,220000.0-330000.0,"(238000.0, 270200.0]"
2975,242535.0,220000.0-330000.0,"(238000.0, 270200.0]"
2976,310000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2977,375000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2978,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2979,299900.0,220000.0-330000.0,"(270200.0, 305800.0]"
2980,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2981,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2982,107100.0,0.0-110000.0,"(98000.0, 129000.0]"
2983,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2984,155000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2985,272000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2986,252000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2987,146000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2988,,,
2989,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2990,,,
2991,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2992,,,
2993,889000.0,880000.0-990000.0,"(825000.0, 918200.0]"
2994,149000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2995,137713.0,110000.0-220000.0,"(129000.0, 160000.0]"
2996,,,
2997,73000.0,0.0-110000.0,"(-1.0, 98000.0]"
2998,350000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2999,,,
